Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-11-30,296.19000244140625,299.2699890136719,283.3999938964844,284.9599914550781,284.9599914550781,13597600,CRM
2021-12-01,271.260009765625,276.94000244140625,251.4600067138672,251.5,251.5,30723100,CRM
2021-12-02,252.82000732421875,262.5799865722656,252.13999938964844,261.20001220703125,261.20001220703125,12200800,CRM
2021-12-03,261.54998779296875,261.75,251.6999969482422,258.32000732421875,258.32000732421875,8944000,CRM
2021-12-06,256.1000061035156,259.2300109863281,250.7100067138672,258.75,258.75,7123000,CRM
2021-12-07,265.4700012207031,270.2300109863281,263.6000061035156,266.989990234375,266.989990234375,7401200,CRM
2021-12-08,268.30999755859375,268.5,264.57000732421875,266.30999755859375,266.30999755859375,4586500,CRM
2021-12-09,266.0400085449219,266.67999267578125,262.6400146484375,264.32000732421875,264.32000732421875,3967000,CRM
2021-12-10,266.1000061035156,270.57000732421875,264.44000244140625,266.0299987792969,266.0299987792969,3480100,CRM
2021-12-13,265.79998779296875,270.55999755859375,264.6099853515625,265.760009765625,265.760009765625,3625700,CRM
2021-12-14,262.0,262.1499938964844,253.3000030517578,255.58999633789062,255.58999633789062,7227300,CRM
2021-12-15,254.85000610351562,260.19000244140625,251.89999389648438,260.0400085449219,260.0400085449219,6484900,CRM
2021-12-16,260.0,261.3500061035156,252.22000122070312,253.1199951171875,253.1199951171875,6556700,CRM
2021-12-17,251.24000549316406,253.89999389648438,246.7899932861328,252.92999267578125,252.92999267578125,12119400,CRM
2021-12-20,249.88999938964844,251.5399932861328,246.5,247.2100067138672,247.2100067138672,5580100,CRM
2021-12-21,248.0,253.00999450683594,245.25,252.5500030517578,252.5500030517578,5428200,CRM
2021-12-22,253.4199981689453,254.25999450683594,249.50999450683594,252.8000030517578,252.8000030517578,4982400,CRM
2021-12-23,251.22999572753906,254.30999755859375,249.33999633789062,253.13999938964844,253.13999938964844,3769500,CRM
2021-12-27,253.38999938964844,258.42999267578125,253.24000549316406,258.29998779296875,258.29998779296875,3531800,CRM
2021-12-28,259.7300109863281,260.7799987792969,254.94000244140625,255.4499969482422,255.4499969482422,3293700,CRM
2021-12-29,256.0,256.42999267578125,253.1199951171875,254.5399932861328,254.5399932861328,2592700,CRM
2021-12-30,255.3000030517578,257.8999938964844,254.4600067138672,255.3300018310547,255.3300018310547,2950600,CRM
2021-12-31,254.47000122070312,256.489990234375,253.6300048828125,254.1300048828125,254.1300048828125,3169300,CRM
2022-01-03,255.00999450683594,256.70001220703125,248.64999389648438,255.4600067138672,255.4600067138672,4316800,CRM
2022-01-04,256.8500061035156,256.8699951171875,243.39999389648438,248.22999572753906,248.22999572753906,7240700,CRM
2022-01-05,236.1699981689453,238.1999969482422,227.30999755859375,227.6699981689453,227.6699981689453,18882500,CRM
2022-01-06,228.0399932861328,234.47999572753906,226.0500030517578,229.14999389648438,229.14999389648438,9376100,CRM
2022-01-07,228.5,232.27999877929688,226.0500030517578,228.30999755859375,228.30999755859375,6286700,CRM
2022-01-10,225.5,229.8300018310547,218.88999938964844,229.6300048828125,229.6300048828125,7803800,CRM
2022-01-11,228.8000030517578,236.35000610351562,226.55999755859375,234.83999633789062,234.83999633789062,7635300,CRM
2022-01-12,237.0,239.27999877929688,235.75999450683594,237.8300018310547,237.8300018310547,6718900,CRM
2022-01-13,237.5,238.7899932861328,227.9199981689453,228.6300048828125,228.6300048828125,6680300,CRM
2022-01-14,228.02999877929688,233.2899932861328,227.61000061035156,231.22999572753906,231.22999572753906,5805100,CRM
2022-01-18,228.4499969482422,230.72999572753906,225.3000030517578,226.05999755859375,226.05999755859375,6032000,CRM
2022-01-19,227.47000122070312,232.2100067138672,226.1699981689453,226.27000427246094,226.27000427246094,5332600,CRM
2022-01-20,229.07000732421875,231.39999389648438,222.49000549316406,222.94000244140625,222.94000244140625,5663700,CRM
2022-01-21,223.05999755859375,224.77000427246094,218.25,218.6300048828125,218.6300048828125,9128400,CRM
2022-01-24,212.38999938964844,223.3800048828125,207.50999450683594,223.02999877929688,223.02999877929688,11664300,CRM
2022-01-25,221.0,223.89999389648438,214.6699981689453,215.38999938964844,215.38999938964844,9092700,CRM
2022-01-26,219.61000061035156,221.4600067138672,209.07000732421875,211.0,211.0,10029600,CRM
2022-01-27,214.0800018310547,223.14999389648438,212.05999755859375,212.74000549316406,212.74000549316406,9462100,CRM
2022-01-28,214.3000030517578,222.2899932861328,210.8800048828125,222.1300048828125,222.1300048828125,8254900,CRM
2022-01-31,222.9499969482422,232.91000366210938,222.25999450683594,232.6300048828125,232.6300048828125,7084200,CRM
2022-02-01,232.3699951171875,232.77999877929688,226.32000732421875,232.1199951171875,232.1199951171875,6387100,CRM
2022-02-02,233.74000549316406,234.49000549316406,223.02000427246094,225.00999450683594,225.00999450683594,9378900,CRM
2022-02-03,218.07000732421875,220.7899932861328,210.39999389648438,212.77000427246094,212.77000427246094,12826600,CRM
2022-02-04,214.99000549316406,221.6699981689453,213.19000244140625,219.22999572753906,219.22999572753906,6176500,CRM
2022-02-07,219.0,221.44000244140625,216.66000366210938,216.97000122070312,216.97000122070312,3922300,CRM
2022-02-08,215.60000610351562,217.94000244140625,212.14999389648438,217.42999267578125,217.42999267578125,5628700,CRM
2022-02-09,221.13999938964844,222.19000244140625,215.57000732421875,222.0399932861328,222.0399932861328,6107700,CRM
